DSRC 링크정보,표준노드링크 정보,구간명,시작지점명,도착지점명,거리,가로명,링크속도,링크통행시간,소통정보코드,정보생성일시
20190909140000,2062.66,444,앞산네거리,29,250,현충로,01,계명네거리-앞산네거리,계명네거리,1530029100
20190909140000,2062.66,444,앞산네거리,29,250,현충로,01,계명네거리-앞산네거리,계명네거리,1530029200
20190909140000,1338.13,445,비산네거리,27,187,달서로,01,반고개네거리-비산네거리,반고개네거리,1520010100
20190909140000,1338.13,445,비산네거리,27,187,달서로,01,반고개네거리-비산네거리,반고개네거리,1520029100
20190909140000,1338.13,445,비산네거리,27,187,달서로,01,반고개네거리-비산네거리,반고개네거리,1520029200
20190909140000,1358.45,446,반고개네거리,23,203,명덕로,02,계명네거리-반고개네거리,계명네거리,1500003500
20190909140000,1358.45,446,반고개네거리,23,203,명덕로,02,계명네거리-반고개네거리,계명네거리,1500005300
20190909140000,1582.45,447,불미골네거리,32,172,평리로선원로,01,문화대삼거리-불미골네거리,문화대삼거리,1560077400
20190909140000,1582.45,447,불미골네거리,32,172,평리로선원로,01,문화대삼거리-불미골네거리,문화대삼거리,1560091700
20190909140000,1582.45,447,불미골네거리,32,172,평리로선원로,01,문화대삼거리-불미골네거리,문화대삼거리,1560091800
20190909140000,1299.31,448,와룡네거리,25,184,와룡로,02,서대구공단네거리-와룡네거리,서대구공단네거리,1520005400
20190909140000,1299.31,448,와룡네거리,25,184,와룡로,02,서대구공단네거리-와룡네거리,서대구공단네거리,1520009000
20190909140000,2057.18,449,노원네거리,19,387,노원로동북로,02,만평네거리-노원네거리,만평네거리,1540000300
20190909140000,2057.18,449,노원네거리,19,387,노원로동북로,02,만평네거리-노원네거리,만평네거리,1540001400
20190909140000,2057.18,449,노원네거리,19,387,노원로동북로,02,만평네거리-노원네거리,만평네거리,1540002900
20190909140000,2057.18,449,노원네거리,19,387,노원로동북로,02,만평네거리-노원네거리,만평네거리,1540003900
20190909140000,2057.18,449,노원네거리,19,387,노원로동북로,02,만평네거리-노원네거리,만평네거리,1540005300
20190909140000,885.71,450,연암네거리,26,117,공항로팔공로,01,공산수원지삼거리-연암네거리,공산수원지삼거리,1540007800
20190909140000,885.71,450,연암네거리,26,117,노원로동북로,01,공산수원지삼거리-연암네거리,공산수원지삼거리,1540007800
20190909140000,1339.39,451,노원네거리,35,135,노원로동북로,01,침산교남단(남)-노원네거리,침산교남단(남),1540005801
20190909140000,1339.39,451,노원네거리,35,135,노원로동북로,01,침산교남단(남)-노원네거리,침산교남단(남),1540006400
20190909140000,891.03,452,공산수원지삼거리,38,83,공항로팔공로,01,연암네거리-공산수원지삼거리,연암네거리,1540007700
20190909140000,891.03,452,공산수원지삼거리,38,83,노원로동북로,01,연암네거리-공산수원지삼거리,연암네거리,1540007700
20190909140000,1356.29,453,침산교남단(남),32,148,노원로동북로,01,노원네거리-침산교남단(남),노원네거리,1540005701
20190909140000,1356.29,453,침산교남단(남),32,148,노원로동북로,01,노원네거리-침산교남단(남),노원네거리,1540006300
20190909140000,1268.12,455,산격대교사거리,26,192,신천동로,02,침산교북-산격대교네거리,침산교북,1540052400
20190909140000,1268.12,455,산격대교사거리,26,192,신천동로,02,침산교북-산격대교네거리,침산교북,1540054300
20190909140000,1268.12,455,산격대교사거리,26,192,신천동로,02,침산교북-산격대교네거리,침산교북,1540054901
20190909140000,1268.12,455,산격대교사거리,26,192,신천동로,02,침산교북-산격대교네거리,침산교북,1540054902
20190909140000,1268.12,455,산격대교사거리,26,192,신천동로,02,침산교북-산격대교네거리,침산교북,1540056400
20190909140000,795.3,458,봉산육거리,53,54,달구벌대로,01,반월당네거리-봉산육거리,반월당네거리,1500036800
20190909140000,795.3,458,봉산육거리,53,54,달구벌대로,01,반월당네거리-봉산육거리,반월당네거리,1500037000
20190909140000,998.59,461,태평네거리,13,274,서성로 침산로,03,남침산네거리-태평네거리,남침산네거리,1500024400
20190909140000,998.59,461,태평네거리,13,274,서성로 침산로,03,남침산네거리-태평네거리,남침산네거리,1540020800
20190909140000,998.59,461,태평네거리,13,274,서성로 침산로,03,남침산네거리-태평네거리,남침산네거리,1540021800
20190909140000,998.59,461,태평네거리,13,274,서성로 침산로,03,남침산네거리-태평네거리,남침산네거리,1540023000
20190909140000,1142.6,462,계명네거리,19,220,남산로,02,신남네거리-계명네거리,신남네거리,1500003800
20190909140000,1142.6,462,계명네거리,19,220,남산로,02,신남네거리-계명네거리,신남네거리,1500008400
20190909140000,998.4,463,남침산네거리,22,163,서성로 침산로,02,태평네거리-남침산네거리,태평네거리,1500024300
20190909140000,998.4,463,남침산네거리,22,163,서성로 침산로,02,태평네거리-남침산네거리,태평네거리,1540020700
20190909140000,998.4,463,남침산네거리,22,163,서성로 침산로,02,태평네거리-남침산네거리,태평네거리,1540021700
20190909140000,998.4,463,남침산네거리,22,163,서성로 침산로,02,태평네거리-남침산네거리,태평네거리,1540022900
20190909140000,1928.18,464,서변교사거리(동화교),29,256,연암로,01,연암네거리-서변교네거리,연암네거리,1540108300
20190909140000,1928.18,464,서변교사거리(동화교),29,256,연암로,01,연암네거리-서변교네거리,연암네거리,1540108400
20190909140000,828.79,465,태평네거리,30,105,북비산로태평로,01,대구역네거리-태평네거리,대구역네거리,1500032400
20190909140000,828.79,465,태평네거리,30,105,북비산로태평로,01,대구역네거리-태평네거리,대구역네거리,1500032600
20190909140000,832.95,466,대구역네거리,13,218,북비산로태평로,03,태평네거리-대구역네거리,태평네거리,1500032300
20190909140000,832.95,466,대구역네거리,13,218,북비산로태평로,03,태평네거리-대구역네거리,태평네거리,1500032500
20190909140000,1180.07,468,반월당네거리,25,188,중앙대로,02,명덕네거리-반월당네거리,명덕네거리,1500004700
20190909140000,1180.07,468,반월당네거리,25,188,중앙대로,02,명덕네거리-반월당네거리,명덕네거리,1500007100
20190909140000,1491.73,469,명덕네거리,30,175,중앙대로,01,영대병원네거리-명덕네거리,영대병원네거리,1530017700
20190909140000,1491.73,469,명덕네거리,30,175,중앙대로,01,영대병원네거리-명덕네거리,영대병원네거리,1530018300
20190909140000,1491.73,469,명덕네거리,30,175,중앙대로,01,영대병원네거리-명덕네거리,영대병원네거리,1530019100
20190909140000,1491.73,469,명덕네거리,30,175,중앙대로,01,영대병원네거리-명덕네거리,영대병원네거리,1530021700
20190909140000,1491.73,469,명덕네거리,30,175,중앙대로,01,영대병원네거리-명덕네거리,영대병원네거리,1530024500
20190909140000,1187.76,470,명덕네거리,17,254,중앙대로,02,반월당네거리-명덕네거리,반월당네거리,1500004800
20190909140000,1187.76,470,명덕네거리,17,254,중앙대로,02,반월당네거리-명덕네거리,반월당네거리,1500007200
20190909140000,904.54,471,명덕네거리,24,134,명덕로,02,건들바위네거리-명덕네거리,건들바위네거리,1500002900
20190909140000,918.55,472,계명네거리,39,82,명덕로,01,명덕네거리-계명네거리,명덕네거리,1500003400
20190909140000,918.55,472,계명네거리,39,82,명덕로,01,명덕네거리-계명네거리,명덕네거리,1500004200
20190909140000,918.55,472,계명네거리,39,82,명덕로,01,명덕네거리-계명네거리,명덕네거리,1500004400
20190909140000,906.93,473,건들바위네거리,43,74,명덕로,01,명덕네거리-건들바위네거리,명덕네거리,1500003000
20190909140000,911.11,474,명덕네거리,14,217,명덕로,03,계명네거리-명덕네거리,계명네거리,1500003300
20190909140000,911.11,474,명덕네거리,14,217,명덕로,03,계명네거리-명덕네거리,계명네거리,1500004100
20190909140000,911.11,474,명덕네거리,14,217,명덕로,03,계명네거리-명덕네거리,계명네거리,1500004300
20190909140000,950.58,475,두산교(상동네거리서편),31,149,무학로,01,들안길삼거리-두산교(상동사거리서편),들안길삼거리,1550018600
20190909140000,950.58,475,두산교(상동네거리서편),31,149,무학로,01,들안길삼거리-두산교(상동사거리서편),들안길삼거리,1550018800
20190909140000,1081.22,476,범어네거리,22,171,지산로동대구로,02,MBC네거리-범어네거리,MBC네거리,1550047100
20190909140000,634.09,477,두산오거리,60,38,무학로,01,들안길삼거리-두산오거리,들안길삼거리,1550019300
20190909140000,634.09,477,두산오거리,60,38,무학로,01,들안길삼거리-두산오거리,들안길삼거리,1550019800
20190909140000,2033.39,478,두산오거리,21,353,지산로동대구로,02,범물네거리-두산오거리,범물네거리,1550013100
20190909140000,2033.39,478,두산오거리,21,353,지산로동대구로,02,범물네거리-두산오거리,범물네거리,1550013900
20190909140000,2033.39,478,두산오거리,21,353,지산로동대구로,02,범물네거리-두산오거리,범물네거리,1550014500
20190909140000,2033.39,478,두산오거리,21,353,지산로동대구로,02,범물네거리-두산오거리,범물네거리,1550017500
20190909140000,2033.39,478,두산오거리,21,353,지산로동대구로,02,범물네거리-두산오거리,범물네거리,1550057600
20190909140000,2033.39,478,두산오거리,21,353,지산로동대구로,02,범물네거리-두산오거리,범물네거리,1550057700
20190909140000,2023.87,479,범물네거리,25,284,지산로동대구로,02,두산오거리-범물네거리,두산오거리,1550013200
20190909140000,2023.87,479,범물네거리,25,284,지산로동대구로,02,두산오거리-범물네거리,두산오거리,1550014000
20190909140000,2023.87,479,범물네거리,25,284,지산로동대구로,02,두산오거리-범물네거리,두산오거리,1550014600
20190909140000,2023.87,479,범물네거리,25,284,지산로동대구로,02,두산오거리-범물네거리,두산오거리,1550017600
20190909140000,2023.87,479,범물네거리,25,284,지산로동대구로,02,두산오거리-범물네거리,두산오거리,1550057400
20190909140000,2023.87,479,범물네거리,25,284,지산로동대구로,02,두산오거리-범물네거리,두산오거리,1550057500
20190909140000,1217.49,480,관계삼거리,40,113,무열로황금로,01,지산삼거리-관계삼거리,지산삼거리,1550011600
20190909140000,1053,481,범물네거리,24,164,용학로,02,지산삼거리-범물네거리,지산삼거리,1550012600
20190909140000,1053,481,범물네거리,24,164,용학로,02,지산삼거리-범물네거리,지산삼거리,1550016400
20190909140000,1279.91,482,관계삼거리,13,345,지산로동대구로,03,범물네거리-관계삼거리,범물네거리,1550057800
20190909140000,1279.91,482,관계삼거리,13,345,지산로동대구로,03,범물네거리-관계삼거리,범물네거리,1550066100
20190909140000,1279.91,482,관계삼거리,13,345,지산로동대구로,03,범물네거리-관계삼거리,범물네거리,1550066200
20190909140000,1279.91,482,관계삼거리,13,345,지산로동대구로,03,범물네거리-관계삼거리,범물네거리,1550066500
20190909140000,1279.91,482,관계삼거리,13,345,지산로동대구로,03,범물네거리-관계삼거리,범물네거리,1550066600
20190909140000,1338.22,483,지산삼거리,60,73,무열로황금로,01,관계삼거리-지산삼거리,관계삼거리,1550011500
20190909140000,1290.15,487,황금네거리,28,164,지산로동대구로,01,두산오거리-황금네거리,두산오거리,1550020100
20190909140000,1290.15,487,황금네거리,28,164,지산로동대구로,01,두산오거리-황금네거리,두산오거리,1550024900
20190909140000,1746.25,488,황금네거리,19,317,지산로동대구로,02,궁전맨션삼거리-황금네거리,궁전맨션삼거리,1550028100
20190909140000,1746.25,488,황금네거리,19,317,지산로동대구로,02,궁전맨션삼거리-황금네거리,궁전맨션삼거리,1550032800
20190909140000,1746.25,488,황금네거리,19,317,지산로동대구로,02,궁전맨션삼거리-황금네거리,궁전맨션삼거리,1550035700
20190909140000,1598.63,489,황금네거리,27,204,중동로,01,신천지네거리-황금네거리,신천지네거리(황금아파트고가),1550027000
20190909140000,1598.63,489,황금네거리,27,204,중동로,01,신천지네거리-황금네거리,신천지네거리(황금아파트고가),1550029100
20190909140000,1598.63,489,황금네거리,27,204,중동로,01,신천지네거리-황금네거리,신천지네거리(황금아파트고가),1550058000
20190909140000,1598.63,489,황금네거리,27,204,중동로,01,신천지네거리-황금네거리,신천지네거리(황금아파트고가),1550060100
20190909140000,1616.52,490,신천지네거리(황금아파트고가),29,202,중동로,01,황금네거리-신천지네거리,황금네거리,1550027100
20190909140000,1616.52,490,신천지네거리(황금아파트고가),29,202,중동로,01,황금네거리-신천지네거리,황금네거리,1550029000
20190909140000,1616.52,490,신천지네거리(황금아파트고가),29,202,중동로,01,황금네거리-신천지네거리,황금네거리,1550057900
20190909140000,1616.52,490,신천지네거리(황금아파트고가),29,202,중동로,01,황금네거리-신천지네거리,황금네거리,1550060200
20190909140000,1402.03,491,선스포츠프라자 앞 삼거리,36,139,무열로황금로,01,만촌네거리-선스포츠프라자 삼거리,만촌네거리,1550041600
20190909140000,1369.98,492,선스포츠프라자 앞 삼거리,30,163,무열로황금로,01,신천지네거리-선스포츠프라자 삼거리,신천지네거리(황금아파트고가),1550030200
20190909140000,988.52,494,지산삼거리,22,199,용학로,02,범물네거리-지산삼거리,범물네거리,1550012500
20190909140000,988.52,494,지산삼거리,22,199,용학로,02,범물네거리-지산삼거리,범물네거리,1550016300
20190909140000,942.61,496,동원초등네거리,21,173,동원로,02,효신네거리-동원초등네거리,효신네거리,1510055100
20190909140000,942.61,496,동원초등네거리,21,173,동원로,02,효신네거리-동원초등네거리,효신네거리,1550055600
20190909140000,962.65,497,효신네거리,22,155,동원로,02,동원초등네거리-효신네거리,동원초등네거리,1510055000
20190909140000,962.65,497,효신네거리,22,155,동원로,02,동원초등네거리-효신네거리,동원초등네거리,1550055500
20190909140000,1256.5,498,효신네거리,21,204,화랑로,02,MBC네거리-효신네거리,MBC네거리,1510015100
20190909140000,1256.5,498,효신네거리,21,204,화랑로,02,MBC네거리-효신네거리,MBC네거리,1510017700
20190909140000,2096.44,499,율하역,26,331,화랑로,01,현대은하맨션삼거리-율하역,현대은하맨션삼거리,1510002012
20190909140000,2096.44,499,율하역,26,331,화랑로,01,현대은하맨션삼거리-율하역,현대은하맨션삼거리,1510023500
20190909140000,2096.44,499,율하역,26,331,화랑로,01,현대은하맨션삼거리-율하역,현대은하맨션삼거리,1510042300
20190909140000,2096.44,499,율하역,26,331,화랑로,01,현대은하맨션삼거리-율하역,현대은하맨션삼거리,1510045400
20190909140000,2096.44,499,율하역,26,331,화랑로,01,현대은하맨션삼거리-율하역,현대은하맨션삼거리,1510045401
20190909140000,2096.44,499,율하역,26,331,화랑로,01,현대은하맨션삼거리-율하역,현대은하맨션삼거리,1510045402
20190909140000,1223.13,500,효목네거리,36,125,화랑로,01,효신네거리-효목네거리,효신네거리,1510022400
20190909140000,1223.13,500,효목네거리,36,125,화랑로,01,효신네거리-효목네거리,효신네거리,1510023800
20190909140000,1223.13,500,효목네거리,36,125,화랑로,01,효신네거리-효목네거리,효신네거리,1510025200
20190909140000,1223.13,500,효목네거리,36,125,화랑로,01,효신네거리-효목네거리,효신네거리,1510027000
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510028200
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510028600
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510031000
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510031700
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510049000
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510049700
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510049800
20190909140000,2958.84,501,현대은하맨션삼거리,50,213,화랑로,01,효목네거리-현대은하맨션삼거리,효목네거리,1510053400
20190909140000,1221.26,502,효신네거리,22,195,화랑로,02,효목네거리-효신네거리,효목네거리,1510022500
20190909140000,1221.26,502,효신네거리,22,195,화랑로,02,효목네거리-효신네거리,효목네거리,1510023900
20190909140000,1221.26,502,효신네거리,22,195,화랑로,02,효목네거리-효신네거리,효목네거리,1510025300
20190909140000,1221.26,502,효신네거리,22,195,화랑로,02,효목네거리-효신네거리,효목네거리,1510027100
20190909140000,1392.46,503,효목고가입구,21,234,북비산로태평로,02,동대구역네거리-효목고가입구,동대구역네거리,1510028800
20190909140000,1392.46,503,효목고가입구,21,234,북비산로태평로,02,동대구역네거리-효목고가입구,동대구역네거리,1510029600
20190909140000,1392.46,503,효목고가입구,21,234,북비산로태평로,02,동대구역네거리-효목고가입구,동대구역네거리,1510030200
20190909140000,1392.46,503,효목고가입구,21,234,북비산로태평로,02,동대구역네거리-효목고가입구,동대구역네거리,1510031800
20190909140000,1392.46,503,효목고가입구,21,234,북비산로태평로,02,동대구역네거리-효목고가입구,동대구역네거리,1510033000
20190909140000,1167.19,504,효목고가입구,49,85,노원로동북로,01,효목네거리-효목고가입구,효목네거리,1510003801
20190909140000,1167.19,504,효목고가입구,49,85,노원로동북로,01,효목네거리-효목고가입구,효목네거리,1510003802
20190909140000,1167.19,504,효목고가입구,49,85,노원로동북로,01,효목네거리-효목고가입구,효목네거리,1510004300
20190909140000,1167.19,504,효목고가입구,49,85,노원로동북로,01,효목네거리-효목고가입구,효목네거리,1510004700
20190909140000,1167.19,504,효목고가입구,49,85,노원로동북로,01,효목네거리-효목고가입구,효목네거리,1510005100
20190909140000,1362.68,505,동대구역네거리,23,208,북비산로태평로,02,효목고가입구-동대구역네거리,효목고가입구,1510028900
20190909140000,1362.68,505,동대구역네거리,23,208,북비산로태평로,02,효목고가입구-동대구역네거리,효목고가입구,1510029700
20190909140000,1362.68,505,동대구역네거리,23,208,북비산로태평로,02,효목고가입구-동대구역네거리,효목고가입구,1510030300
20190909140000,1362.68,505,동대구역네거리,23,208,북비산로태평로,02,효목고가입구-동대구역네거리,효목고가입구,1510031900
20190909140000,1362.68,505,동대구역네거리,23,208,북비산로태평로,02,효목고가입구-동대구역네거리,효목고가입구,1510033100
20190909140000,1310.26,506,동대구역네거리,31,153,지산로동대구로,01,MBC네거리-동대구역네거리,MBC네거리,1510015500
20190909140000,1310.26,506,동대구역네거리,31,153,지산로동대구로,01,MBC네거리-동대구역네거리,MBC네거리,1510019400
20190909140000,1257.95,507,동원초등네거리,24,187,국채보상로,02,무열대네거리-동원초등네거리,무열대네거리,1550051500
20190909140000,1257.95,507,동원초등네거리,24,187,국채보상로,02,무열대네거리-동원초등네거리,무열대네거리,1550052100
20190909140000,1257.95,507,동원초등네거리,24,187,국채보상로,02,무열대네거리-동원초등네거리,무열대네거리,1550052500
20190909140000,1257.95,507,동원초등네거리,24,187,국채보상로,02,무열대네거리-동원초등네거리,무열대네거리,1550052900
20190909140000,1290.07,508,MBC네거리,31,154,지산로동대구로,01,동대구역네거리-MBC네거리,동대구역네거리,1510015600
20190909140000,1290.07,508,MBC네거리,31,154,지산로동대구로,01,동대구역네거리-MBC네거리,동대구역네거리,1510019500
20190909140000,1068.7,509,파티마삼거리,33,116,지산로동대구로,01,동대구역네거리-파티마삼거리,동대구역네거리,1510029000
20190909140000,1068.7,509,파티마삼거리,33,116,지산로동대구로,01,동대구역네거리-파티마삼거리,동대구역네거리,1510032600
20190909140000,1068.7,509,파티마삼거리,33,116,지산로동대구로,01,동대구역네거리-파티마삼거리,동대구역네거리,1510033800
20190909140000,1068.7,509,파티마삼거리,33,116,지산로동대구로,01,동대구역네거리-파티마삼거리,동대구역네거리,1510034600
20190909140000,1260.14,510,무열대네거리,20,242,국채보상로,02,동원초등네거리-무열대네거리,동원초등네거리,1550051400
20190909140000,1260.14,510,무열대네거리,20,242,국채보상로,02,동원초등네거리-무열대네거리,동원초등네거리,1550052000
20190909140000,1260.14,510,무열대네거리,20,242,국채보상로,02,동원초등네거리-무열대네거리,동원초등네거리,1550052400
20190909140000,1260.14,510,무열대네거리,20,242,국채보상로,02,동원초등네거리-무열대네거리,동원초등네거리,1550052800
20190909140000,959.9,512,청구네거리,35,102,국채보상로,01,MBC네거리-청구네거리,MBC네거리,1510015300
20190909140000,959.9,512,청구네거리,35,102,국채보상로,01,MBC네거리-청구네거리,MBC네거리,1510015700
20190909140000,959.9,512,청구네거리,35,102,국채보상로,01,MBC네거리-청구네거리,MBC네거리,1510016700
20190909140000,1006.34,514,건들바위네거리,19,194,명덕로,02,대봉교-건들바위네거리,대봉교,1500001700
20190909140000,1006.34,514,건들바위네거리,19,194,명덕로,02,대봉교-건들바위네거리,대봉교,1500002100
20190909140000,1006.34,514,건들바위네거리,19,194,명덕로,02,대봉교-건들바위네거리,대봉교,1500002500
20190909140000,1109.15,515,대봉교,24,167,명덕로,02,수성시장네거리-대봉교,수성시장네거리,1500001500
20190909140000,1109.15,515,대봉교,24,167,명덕로,02,수성시장네거리-대봉교,수성시장네거리,1550043000
20190909140000,1109.15,515,대봉교,24,167,명덕로,02,수성시장네거리-대봉교,수성시장네거리,1550043400
20190909140000,1109.15,515,대봉교,24,167,명덕로,02,수성시장네거리-대봉교,수성시장네거리,1550044100
20190909140000,1109.15,515,대봉교,24,167,명덕로,02,수성시장네거리-대봉교,수성시장네거리,1550044400
20190909140000,1013,516,대봉교,37,101,명덕로,01,건들바위네거리-대봉교,건들바위네거리,1500001800
20190909140000,1013,516,대봉교,37,101,명덕로,01,건들바위네거리-대봉교,건들바위네거리,1500002200
20190909140000,1013,516,대봉교,37,101,명덕로,01,건들바위네거리-대봉교,건들바위네거리,1500002600
20190909140000,1099.72,517,수성시장네거리,25,158,명덕로,02,대봉교-수성시장네거리,대봉교,1500001600
20190909140000,1099.72,517,수성시장네거리,25,158,명덕로,02,대봉교-수성시장네거리,대봉교,1550043100
20190909140000,1099.72,517,수성시장네거리,25,158,명덕로,02,대봉교-수성시장네거리,대봉교,1550043500
20190909140000,1099.72,517,수성시장네거리,25,158,명덕로,02,대봉교-수성시장네거리,대봉교,1550044200
20190909140000,1099.72,517,수성시장네거리,25,158,명덕로,02,대봉교-수성시장네거리,대봉교,1550044500
20190909140000,946.01,518,궁전맨션삼거리,33,101,명덕로,01,수성시장네거리-궁전맨션삼거리,수성시장네거리,1550041000
20190909140000,946.01,518,궁전맨션삼거리,33,101,명덕로,01,수성시장네거리-궁전맨션삼거리,수성시장네거리,1550041800
20190909140000,946.01,518,궁전맨션삼거리,33,101,명덕로,01,수성시장네거리-궁전맨션삼거리,수성시장네거리,1550042200
20190909140000,837.58,520,두산교(상동네거리서편),31,102,신천동로,01,상동교북단-두산교,상동교북단,1550001200
20190909140000,2251.55,521,두류공원네거리,18,463,월배로성당로,02,반고개네거리-두류공원네거리,반고개네거리,1530018800
20190909140000,2251.55,521,두류공원네거리,18,463,월배로성당로,02,반고개네거리-두류공원네거리,반고개네거리,1530022800
20190909140000,2251.55,521,두류공원네거리,18,463,월배로성당로,02,반고개네거리-두류공원네거리,반고개네거리,1530023400
20190909140000,1894.45,522,강창교동편삼거리,36,194,달구벌대로,01,신당네거리-강창교동편삼거리,신당네거리,1560006801
20190909140000,1894.45,522,강창교동편삼거리,36,194,달구벌대로,01,신당네거리-강창교동편삼거리,신당네거리,1560008000
20190909140000,1894.45,522,강창교동편삼거리,36,194,달구벌대로,01,신당네거리-강창교동편삼거리,신당네거리,1560008300
20190909140000,916,523,남구청네거리,21,155,봉덕로,02,영대병원네거리-남구청네거리,영대병원네거리,1530017000
20190909140000,916,523,남구청네거리,21,155,봉덕로,02,영대병원네거리-남구청네거리,영대병원네거리,1530017400
20190909140000,3429.75,524,연호네거리,38,501,범안로,01,율하역-연호네거리,율하역,1550005800
20190909140000,3429.75,524,연호네거리,38,501,범안로,01,율하역-연호네거리,율하역,1550009900
20190909140000,3429.75,524,연호네거리,38,501,범안로,01,율하역-연호네거리,율하역,1550009901
20190909140000,3429.75,524,연호네거리,38,501,범안로,01,율하역-연호네거리,율하역,1550009902
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540085400
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540087000
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540087400
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540088200
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540089000
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540090300
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540099200
20190909140000,2800.77,528,학정이교,13,1132,매천로,03,칠곡우체국-학정2교,칠곡우체국,1540102500
20190909140000,902.35,530,태평네거리,21,150,서성로 침산로,02,서성네거리-태평네거리,서성네거리,1500016700
20190909140000,902.35,530,태평네거리,21,150,서성로 침산로,02,서성네거리-태평네거리,서성네거리,1500023300
20190909140000,902.35,530,태평네거리,21,150,서성로 침산로,02,서성네거리-태평네거리,서성네거리,1500031900
20190909140000,902.35,530,태평네거리,21,150,서성로 침산로,02,서성네거리-태평네거리,서성네거리,1500032100
20190909140000,1918.09,531,연암네거리,28,283,연암로,01,서변교네거리-연암네거리,서변교사거리(동화교),1540108100
20190909140000,1918.09,531,연암네거리,28,283,연암로,01,서변교네거리-연암네거리,서변교사거리(동화교),1540108200
20190909140000,789.65,537,상동교북단,20,144,신천동로,02,두산교-상동교북단,두산교(상동네거리서편),1550001100
20190909140000,1271.6,540,수성네거리,29,159,달구벌대로,01,수성교남단(남)-수성네거리,수성교남단(남),1500000200
20190909140000,1271.6,540,수성네거리,29,159,달구벌대로,01,수성교남단(남)-수성네거리,수성교남단(남),1550008900
20190909140000,1271.6,540,수성네거리,29,159,달구벌대로,01,수성교남단(남)-수성네거리,수성교남단(남),1550009100
20190909140000,1271.6,540,수성네거리,29,159,달구벌대로,01,수성교남단(남)-수성네거리,수성교남단(남),1550009500
20190909140000,1271.6,540,수성네거리,29,159,달구벌대로,01,수성교남단(남)-수성네거리,수성교남단(남),1550009700
20190909140000,1234.21,542,수성교남단(남),48,100,달구벌대로,01,수성네거리-수성교남단(남),수성네거리,1500000100
20190909140000,1234.21,542,수성교남단(남),48,100,달구벌대로,01,수성네거리-수성교남단(남),수성네거리,1550009000
20190909140000,1234.21,542,수성교남단(남),48,100,달구벌대로,01,수성네거리-수성교남단(남),수성네거리,1550009200
20190909140000,1234.21,542,수성교남단(남),48,100,달구벌대로,01,수성네거리-수성교남단(남),수성네거리,1550009600
20190909140000,1234.21,542,수성교남단(남),48,100,달구벌대로,01,수성네거리-수성교남단(남),수성네거리,1550009800
20190909140000,753.73,543,계산오거리,24,117,달구벌대로,02,반월당네거리-계산오거리,반월당네거리,1500036000
20190909140000,753.73,543,계산오거리,24,117,달구벌대로,02,반월당네거리-계산오거리,반월당네거리,1500036200
20190909140000,1672.8,544,와룡네거리,28,211,평리로선원로,01,용산우체국사거리-와룡네거리,용산우체국네거리,1520005200
20190909140000,1672.8,544,와룡네거리,28,211,평리로선원로,01,용산우체국사거리-와룡네거리,용산우체국네거리,1560074800
20190909140000,1672.8,544,와룡네거리,28,211,평리로선원로,01,용산우체국사거리-와룡네거리,용산우체국네거리,1560075100
20190909140000,1672.8,544,와룡네거리,28,211,평리로선원로,01,용산우체국사거리-와룡네거리,용산우체국네거리,1560075400
20190909140000,1672.8,544,와룡네거리,28,211,평리로선원로,01,용산우체국사거리-와룡네거리,용산우체국네거리,1560075700
20190909140000,1672.8,544,와룡네거리,28,211,평리로선원로,01,용산우체국사거리-와룡네거리,용산우체국네거리,1560076200
20190909140000,1962.67,545,서재초교삼거리,33,221,달서대로,01,문화대삼거리-서재초교삼거리,문화대삼거리,1560077700
20190909140000,1962.67,545,서재초교삼거리,33,221,달서대로,01,문화대삼거리-서재초교삼거리,문화대삼거리,1560077701
20190909140000,1962.67,545,서재초교삼거리,33,221,달서대로,01,문화대삼거리-서재초교삼거리,문화대삼거리,1560077702
